customer_id,cohort_month,order_month
5074,2020-06,2024-10
1328,2020-11,2022-09
2679,2021-10,2021-10
1692,2020-06,2023-12
1397,2024-03,2024-03
5051,2021-10,2022-06
3025,2020-10,2020-10
7565,2023-01,2023-01
5423,2022-06,2024-03
2210,2020-01,2020-01
7805,2020-12,2020-12
9875,2020-01,2021-07
2565,2022-10,2023-03
4183,2020-12,2023-06
6303,2021-06,2021-06
1383,2020-02,2025-03
4320,2022-04,2022-04
8723,2022-06,2022-06
2524,2021-04,2024-03
5563,2021-05,2024-06
9736,2020-06,2024-03
1282,2023-12,2023-12
7449,2022-02,2022-02
2774,2024-11,2024-11
1407,2021-12,2021-12
8325,2023-09,2023-09
2785,2023-09,2024-04
3355,2023-04,2025-01
2562,2023-05,2025-02
9025,2021-11,2021-11
3315,2022-01,2022-01
9575,2021-10,2021-10
4808,2020-08,2020-08
5129,2020-06,2020-06
6535,2020-06,2020-06
6266,2025-01,2025-01
7660,2023-04,2023-04
4427,2020-12,2024-07
9938,2020-03,2024-02
4862,2025-04,2025-04
8913,2022-02,2022-04
2334,2023-10,2024-05
2269,2022-07,2022-07
3655,2021-01,2021-01
3722,2022-11,2022-11
1639,2023-12,2024-12
3797,2022-09,2023-01
8982,2020-03,2023-10
7850,2021-12,2023-07
2926,2023-09,2023-09
5441,2022-03,2022-03
7088,2021-10,2021-10
3318,2020-12,2021-04
4349,2023-10,2024-09
7082,2020-03,2020-03
8735,2022-03,2023-02
3217,2022-08,2024-02
8763,2021-03,2021-03
3936,2021-06,2021-06
1091,2021-04,2024-09
4264,2022-11,2023-04
8513,2020-01,2024-07
8679,2021-02,2023-05
6741,2021-05,2021-05
6651,2020-05,2023-07
5498,2021-04,2023-02
6009,2021-04,2024-03
5173,2020-07,2020-07
4319,2020-01,2023-11
2687,2022-03,2023-08
3921,2021-10,2024-10
3075,2024-01,2024-08
7274,2020-04,2021-11
5542,2020-01,2020-01
8756,2020-07,2021-06
4798,2022-11,2024-06
3400,2022-11,2023-12
1004,2022-03,2023-10
3244,2024-01,2024-03
7969,2022-12,2022-12
5957,2021-08,2021-08
4944,2023-04,2023-04
7316,2020-01,2020-01
6107,2020-02,2020-02
9694,2020-09,2021-05
4504,2024-05,2024-05
5550,2022-07,2022-07
8235,2020-04,2021-11
2970,2020-08,2022-07
6704,2021-01,2021-01
8636,2020-12,2020-12
7948,2020-12,2024-09
4129,2020-04,2020-04
1174,2020-09,2025-04
9618,2020-07,2022-04
6085,2020-04,2020-10
5157,2020-11,2021-07
5473,2021-04,2021-08
8843,2023-08,2023-08
5145,2024-08,2024-08
1498,2021-03,2025-01
8446,2024-04,2024-04
9938,2020-03,2020-03
7054,2020-05,2024-11
3509,2021-01,2021-10
3156,2020-08,2025-04
1918,2021-02,2021-02
2021,2023-05,2025-02
5546,2022-05,2022-05
1273,2021-09,2022-02
6185,2022-09,2022-09
7000,2023-12,2025-02
7605,2020-03,2020-03
2007,2020-04,2021-01
3416,2020-03,2020-06
3827,2020-08,2020-08
4255,2025-01,2025-01
3833,2024-03,2024-03
6098,2020-12,2020-12
2928,2020-05,2023-11
2410,2022-06,2024-06
2444,2020-07,2022-05
3990,2021-07,2021-07
6201,2020-01,2020-01
3774,2021-08,2021-08
7136,2021-01,2021-01
5042,2022-06,2022-06
4130,2020-02,2020-02
3174,2020-04,2020-11
5703,2020-01,2020-01
6169,2021-05,2023-01
5469,2022-04,2023-11
5832,2023-08,2025-04
5334,2025-03,2025-03
6957,2020-02,2024-06
9569,2024-05,2024-05
3793,2023-09,2024-04
7318,2020-01,2023-06
4451,2021-10,2021-10
6683,2024-03,2024-03
5729,2021-05,2021-05
9253,2021-02,2021-02
5406,2023-02,2023-02
5230,2022-07,2024-09
1515,2021-06,2022-03
4054,2022-07,2022-07
6291,2021-05,2024-01
1554,2021-12,2021-12
6879,2020-02,2023-09
3600,2022-02,2024-04
6516,2020-05,2020-05
4065,2020-01,2021-01
3666,2020-05,2020-08
1356,2023-08,2023-08
8478,2021-06,2021-06
8126,2020-09,2023-10
4990,2020-03,2020-03
6535,2020-06,2023-01
5918,2022-02,2024-01
9306,2022-04,2022-04
5413,2020-02,2020-11
1467,2025-03,2025-03
5924,2020-04,2020-05
9586,2021-12,2021-12
3286,2020-05,2021-05
1881,2021-07,2021-07
3317,2020-03,2020-03
7487,2020-06,2024-05
3416,2020-03,2023-03
5936,2020-03,2020-03
4869,2020-03,2023-02
2477,2022-03,2025-04
7131,2020-08,2020-08
6647,2023-06,2023-06
7456,2022-04,2024-01
7165,2020-09,2020-09
4977,2021-04,2022-11
7350,2020-07,2023-01
7551,2024-12,2024-12
7956,2024-07,2024-07
2174,2021-01,2021-01
1440,2020-06,2023-03
3918,2020-01,2020-01
6935,2023-07,2023-07
7523,2020-03,2020-03
4769,2021-03,2023-03
1724,2020-12,2025-01
2521,2020-12,2024-02
3947,2020-04,2020-06
6096,2020-01,2020-01
1570,2021-10,2022-06
3941,2020-07,2020-07
9476,2020-09,2020-09
2353,2024-05,2024-05
2661,2022-07,2025-04
1200,2020-12,2024-05
9306,2022-04,2025-03
1189,2022-03,2022-03
7581,2020-05,2021-07
5963,2021-03,2021-03
2899,2021-08,2022-12
9225,2023-05,2023-05
6489,2021-09,2024-06
2829,2022-12,2025-02
9711,2020-08,2024-06
2310,2020-08,2023-05
5224,2021-12,2022-04
8454,2020-04,2020-04
5615,2020-05,2022-04
8540,2020-01,2023-02
7050,2020-03,2022-12
5852,2025-01,2025-01
9892,2021-01,2021-01
6847,2020-05,2024-03
6318,2020-02,2020-02
2829,2022-12,2025-01
9704,2022-05,2022-05
3871,2022-03,2022-03
3065,2020-04,2024-11
9084,2020-10,2021-06
6658,2020-05,2020-07
4999,2024-07,2024-07
9577,2020-01,2020-07
2253,2020-06,2020-06
3404,2021-04,2021-04
2656,2022-05,2022-05
2290,2021-12,2023-05
5947,2020-06,2024-12
4013,2021-09,2023-04
2298,2021-09,2022-05
2907,2024-12,2024-12
5275,2022-06,2022-06
9422,2020-08,2024-09
1800,2020-10,2020-10
4525,2025-03,2025-03
5502,2020-02,2020-02
5535,2024-11,2024-11
7531,2022-06,2022-06
5668,2020-08,2022-03
4393,2020-04,2022-07
3126,2022-01,2024-05
6212,2024-08,2024-08
1296,2023-03,2025-04
2044,2023-07,2023-07
8547,2022-11,2024-12
6386,2021-03,2021-03
1205,2020-08,2020-08
6674,2020-11,2022-11
8568,2021-01,2021-01
4451,2021-10,2023-04
7390,2020-04,2022-08
2287,2020-08,2022-07
6657,2021-12,2024-12
9676,2022-06,2022-06
6166,2021-01,2021-01
1484,2020-06,2020-06
3731,2020-07,2021-06
8070,2021-08,2024-11
5651,2022-08,2022-08
4845,2021-06,2022-01
3157,2020-05,2022-12
2588,2022-09,2022-09
2812,2022-07,2023-02
3606,2021-02,2021-02
7571,2022-08,2022-08
4567,2021-11,2022-01
5569,2022-05,2023-04
2730,2023-07,2023-07
6206,2020-05,2024-06
7425,2020-01,2020-01
9107,2021-02,2021-02
8363,2023-08,2023-08
7554,2021-08,2022-08
6473,2023-09,2024-07
3822,2022-03,2022-03
7280,2020-02,2022-10
7852,2021-09,2025-04
1475,2020-08,2022-11
9247,2020-04,2021-03
7697,2023-02,2023-02
5095,2023-04,2023-04
8731,2021-03,2022-06
1372,2020-06,2022-07
7378,2020-03,2022-09
3644,2020-12,2022-02
4920,2021-08,2021-11
4273,2022-12,2025-02
2061,2020-03,2021-05
8555,2021-02,2021-12
8268,2020-08,2020-08
8559,2021-07,2024-01
6427,2021-08,2022-03
5011,2020-01,2020-04
1112,2022-05,2022-05
7657,2020-06,2020-06
7313,2021-10,2025-02
5260,2023-02,2023-11
2982,2021-02,2021-02
9751,2020-07,2022-06
8877,2021-12,2022-07
5799,2023-10,2024-03
1653,2020-12,2024-03
9381,2021-04,2021-04
8021,2023-04,2025-04
3391,2021-04,2024-06
2831,2022-08,2022-08
7764,2021-05,2022-01
4982,2021-09,2023-09
5333,2020-08,2022-07
2213,2024-05,2025-03
9053,2021-06,2024-09
6610,2022-05,2022-07
6417,2022-02,2022-02
5225,2020-07,2021-06
1585,2020-02,2024-10
9548,2021-09,2021-09
7076,2021-08,2024-03
5771,2024-02,2024-02
3593,2021-11,2021-11
8787,2020-12,2020-12
5831,2022-03,2022-03
3106,2020-11,2022-09
7295,2022-11,2022-11
1458,2024-12,2024-12
5963,2021-03,2025-04
5250,2023-04,2023-04
9467,2020-02,2022-09
3791,2023-10,2025-01
3553,2022-11,2023-01
6149,2020-06,2020-09
8950,2022-01,2022-01
8897,2023-10,2024-04
1233,2022-01,2022-01
6609,2020-09,2023-04
4675,2022-05,2022-10
2959,2021-08,2021-08
9172,2020-03,2020-03
1199,2022-03,2024-03
4741,2021-09,2023-05
1538,2023-08,2023-08
6398,2020-05,2020-05
9761,2021-02,2021-02
2301,2021-11,2022-07
8317,2024-01,2025-02
5009,2021-07,2021-10
3993,2020-11,2020-11
5015,2021-05,2023-09
8472,2021-03,2023-04
5354,2022-06,2023-09
4113,2023-01,2023-01
3171,2022-05,2022-05
4403,2021-09,2021-09
8819,2024-04,2024-04
1836,2020-12,2020-12
2196,2022-01,2022-01
8240,2021-03,2021-03
2636,2023-11,2023-11
8982,2020-03,2020-03
8041,2020-12,2020-12
8252,2024-04,2024-04
8475,2020-05,2020-05
7671,2020-12,2022-09
3892,2024-09,2024-09
9424,2020-10,2020-10
5909,2022-10,2022-10
5079,2020-05,2020-05
9242,2021-09,2021-09
2826,2023-04,2023-08
8988,2020-05,2025-01
8708,2020-06,2022-01
2074,2021-06,2021-06
5991,2021-01,2021-01
6610,2022-05,2022-05
3992,2020-05,2020-05
4797,2020-01,2020-01
6003,2021-05,2021-05
8731,2021-03,2021-03
4445,2020-02,2020-02
6304,2021-04,2022-05
3814,2023-11,2024-11
3574,2020-10,2020-10
8762,2020-04,2020-04
5413,2020-02,2021-10
8732,2020-11,2020-11
7075,2020-09,2020-09
6798,2020-01,2023-07
8368,2023-06,2023-09
7447,2020-01,2020-01
7620,2021-05,2021-05
6793,2021-02,2024-04
8485,2020-02,2020-02
4313,2022-12,2022-12
5193,2020-02,2020-02
1387,2020-10,2020-10
6336,2021-08,2025-02
4267,2021-04,2021-04
9240,2020-01,2020-01
2750,2023-05,2023-05
6332,2021-03,2023-07
8698,2021-09,2023-07
7390,2020-04,2024-09
8979,2020-05,2024-02
7144,2020-07,2023-06
6614,2022-04,2022-04
8178,2022-05,2022-08
8730,2023-04,2023-04
2212,2021-04,2021-04
7779,2020-12,2020-12
5896,2020-08,2020-08
2441,2020-05,2022-04
9955,2020-05,2024-07
9700,2020-09,2025-02
1358,2020-06,2022-01
6143,2022-02,2022-02
8304,2023-01,2025-01
4016,2021-05,2022-04
8549,2022-02,2023-08
5243,2020-02,2021-01
1379,2021-06,2024-05
7730,2021-02,2025-01
1786,2022-11,2024-01
9392,2023-09,2023-09
8163,2022-07,2022-07
6358,2023-03,2023-03
5630,2022-06,2022-06
2099,2020-06,2020-06
2509,2022-03,2022-03
9712,2020-11,2020-11
2437,2021-06,2021-06
4127,2022-01,2022-01
8060,2020-10,2020-10
8393,2021-08,2021-08
3493,2020-11,2020-11
3976,2021-09,2024-07
8439,2023-04,2023-04
8084,2021-04,2021-04
5813,2020-11,2020-11
1309,2024-10,2024-10
7998,2022-03,2025-04
6351,2020-01,2020-04
4282,2022-12,2022-12
6810,2020-02,2020-02
3500,2024-11,2024-11
4377,2024-05,2024-05
1429,2020-04,2020-04
3086,2021-04,2024-11
6365,2022-01,2022-01
4421,2020-08,2022-09
7951,2021-08,2022-02
4559,2021-04,2024-09
3249,2020-11,2020-11
3017,2022-08,2022-08
1416,2020-03,2021-07
4417,2024-01,2024-01
8185,2024-02,2024-02
7234,2022-04,2023-06
2521,2020-12,2024-05
9462,2024-11,2024-11
2971,2021-07,2021-07
6871,2021-03,2024-12
7801,2023-09,2023-09
9305,2022-09,2022-09
9335,2020-07,2020-07
1264,2022-07,2022-07
7558,2023-01,2023-01
6811,2021-08,2023-07
2069,2021-06,2021-09
5926,2023-02,2023-02
2383,2020-09,2020-09
8722,2023-04,2023-04
6296,2021-12,2021-12
3905,2020-11,2025-02
9497,2022-04,2022-04
8697,2022-04,2023-06
4437,2021-01,2025-02
5801,2020-09,2024-07
3580,2021-12,2021-12
9496,2020-05,2024-12
3975,2023-08,2023-08
3660,2024-05,2024-05
6014,2021-08,2022-05
5344,2021-06,2023-01
1423,2020-11,2023-01
1560,2020-11,2022-11
7679,2022-10,2022-10
9604,2021-05,2024-09
1244,2020-05,2023-07
2509,2022-03,2023-05
2841,2020-07,2023-09
7800,2022-08,2023-06
8215,2020-11,2024-04
1011,2020-07,2020-07
5208,2021-09,2021-09
9847,2020-06,2024-03
2579,2025-01,2025-01
4215,2020-05,2022-12
3126,2022-01,2024-04
4695,2020-05,2021-09
2553,2021-01,2021-01
2724,2022-08,2023-11
4024,2022-01,2022-01
6384,2020-11,2023-08
9518,2020-02,2020-02
3157,2020-05,2024-05
3379,2020-10,2023-11
7308,2021-07,2021-07
3984,2021-09,2021-09
1558,2022-07,2025-02
3652,2022-05,2022-05
8877,2021-12,2021-12
4076,2020-03,2023-05
7646,2020-05,2021-01
8425,2020-10,2021-09
8206,2021-04,2025-04
9429,2022-10,2022-10
4052,2021-04,2021-04
9993,2022-07,2024-03
6609,2020-09,2020-09
2034,2020-01,2020-01
1416,2020-03,2020-03
2549,2022-08,2024-10
2820,2022-03,2023-07
5844,2020-12,2021-08
6030,2023-11,2023-11
2359,2020-12,2023-11
3991,2023-03,2024-02
4192,2022-08,2025-02
4634,2021-04,2021-04
6798,2020-01,2020-01
9692,2020-02,2020-02
6941,2022-01,2025-03
9697,2020-07,2024-10
2640,2020-02,2023-04
4707,2020-11,2021-11
3491,2024-03,2024-03
7947,2021-12,2022-01
1801,2020-07,2020-07
5857,2020-01,2022-10
7901,2020-04,2021-12
6274,2021-11,2021-11
1005,2022-12,2022-12
6105,2020-02,2022-01
2094,2021-11,2023-07
3298,2022-03,2022-03
4972,2025-03,2025-03
7865,2023-04,2023-04
5072,2021-04,2023-09
4707,2020-11,2020-11
3300,2023-08,2023-08
3487,2023-09,2023-09
5513,2022-03,2022-03
2921,2022-01,2022-01
2681,2023-06,2024-06
8718,2020-06,2020-06
5895,2022-01,2022-01
8444,2021-12,2023-02
6593,2020-10,2020-10
7250,2020-05,2025-03
2848,2020-02,2020-02
3759,2020-07,2024-01
8983,2021-10,2021-10
9566,2025-04,2025-04
6940,2021-01,2021-01
9102,2020-01,2022-04
7908,2023-02,2023-02
5590,2022-04,2024-01
5519,2020-08,2021-11
9320,2023-01,2024-12
5116,2023-04,2023-04
1211,2024-02,2024-02
4977,2021-04,2025-04
8106,2024-09,2024-09
8993,2022-10,2022-10
7157,2023-09,2023-09
7268,2021-10,2022-08
2615,2022-04,2022-04
4909,2020-07,2022-08
7911,2021-06,2025-02
1653,2020-12,2025-04
8548,2020-10,2020-10
1610,2022-02,2024-12
8074,2020-09,2021-06
4539,2020-05,2020-05
6389,2023-02,2023-02
1464,2020-03,2020-03
6875,2021-12,2021-12
6773,2024-12,2025-03
5532,2021-06,2024-04
6316,2020-07,2020-07
5311,2021-08,2021-08
4430,2024-12,2024-12
6273,2021-08,2021-08
3818,2022-01,2024-10
6468,2021-02,2021-02
4728,2020-10,2024-04
2659,2022-07,2024-05
7652,2020-07,2023-05
4050,2020-11,2021-04
5336,2020-11,2023-08
6744,2020-07,2020-08
6922,2021-08,2021-09
6288,2020-11,2020-11
6087,2020-03,2024-03
5853,2022-01,2022-01
3914,2021-06,2021-12
2244,2020-02,2020-02
7629,2024-03,2024-03
6573,2021-03,2021-08
3179,2024-08,2024-08
5815,2021-01,2021-01
6305,2022-10,2022-10
1668,2020-08,2022-08
5485,2020-08,2025-04
4587,2020-05,2024-01
8214,2021-07,2022-09
3381,2020-01,2023-01
1340,2020-01,2024-12
8191,2022-10,2022-10
4149,2020-04,2020-05
7547,2020-04,2022-06
5284,2022-08,2022-08
5318,2021-02,2021-02
4845,2021-06,2021-06
2262,2020-09,2021-08
6270,2020-10,2023-01
5045,2020-03,2020-03
3109,2020-08,2023-10
8794,2022-01,2024-08
4732,2020-02,2020-02
4669,2020-11,2024-02
1871,2021-03,2022-12
9145,2020-05,2024-12
3807,2020-04,2020-07
1942,2020-10,2021-12
3422,2021-03,2022-09
2071,2022-02,2022-02
5128,2020-11,2020-11
1451,2021-03,2024-06
8058,2021-12,2021-12
7492,2020-03,2020-12
6076,2022-02,2022-02
5991,2021-01,2022-09
9322,2020-02,2020-02
9841,2020-05,2024-06
6152,2024-08,2025-02
1867,2021-05,2024-11
2960,2021-04,2022-07
2042,2024-10,2024-12
3641,2020-09,2022-08
3938,2022-12,2023-09
9109,2020-01,2024-12
2459,2023-12,2023-12
7347,2020-05,2021-04
8772,2023-02,2023-02
3998,2021-04,2021-04
3906,2020-06,2023-03
9186,2021-08,2022-05
7576,2020-07,2022-11
2336,2020-02,2024-12
9583,2021-06,2023-04
1997,2020-04,2020-12
7113,2020-01,2020-01
9669,2020-07,2022-02
7303,2021-04,2021-04
7141,2020-10,2020-10
4088,2024-03,2024-12
3978,2021-02,2021-02
2588,2022-09,2024-10
7130,2022-06,2023-05
3908,2022-01,2023-02
1497,2023-05,2023-12
2970,2020-08,2023-05
5774,2023-03,2023-03
3955,2020-09,2024-06
2633,2021-03,2023-02
3543,2020-05,2020-05
8449,2021-11,2024-05
7370,2020-12,2023-03
2072,2022-07,2022-07
3316,2020-07,2020-07
4085,2021-01,2023-08
6870,2022-03,2025-02
2618,2021-12,2021-12
6251,2021-05,2021-05
9715,2020-11,2020-11
4292,2021-06,2021-06
8338,2024-02,2024-07
7984,2020-05,2025-04
2349,2020-01,2020-01
2709,2024-06,2024-06
7370,2020-12,2024-06
1903,2020-02,2023-04
4081,2022-02,2022-02
9893,2020-12,2020-12
1785,2020-10,2020-10
5963,2021-03,2021-12
9810,2020-06,2020-06
8107,2020-03,2023-01
3921,2021-10,2022-02
1732,2020-11,2022-12
8491,2024-11,2024-11
6247,2020-09,2024-06
9114,2020-12,2022-09
1255,2021-07,2023-02
4375,2020-01,2020-01
5758,2020-03,2023-10
6419,2021-01,2021-01
4741,2021-09,2021-09
1733,2023-01,2023-01
5033,2020-02,2020-02
7927,2023-06,2023-06
6074,2020-06,2020-06
5466,2020-09,2025-02
7813,2020-03,2022-04
5556,2023-07,2023-12
8998,2020-11,2020-11
7479,2021-11,2021-11
3111,2020-06,2024-11
2155,2022-11,2022-11
3603,2021-06,2021-09
2089,2020-12,2020-12
3742,2024-01,2024-09
7524,2020-05,2020-09
5664,2022-09,2022-09
2777,2023-04,2023-04
4311,2020-07,2021-10
9158,2021-09,2021-09
1584,2021-08,2021-08
2825,2020-07,2020-07
4022,2020-12,2022-03
2104,2022-02,2024-02
7076,2021-08,2021-08
8242,2022-02,2022-02
9251,2021-12,2021-12
4447,2020-08,2020-08
1232,2021-05,2023-11
5109,2021-11,2025-03
8569,2020-03,2023-05
1924,2021-10,2021-10
5780,2021-07,2023-09
4014,2021-09,2021-09
8190,2021-03,2022-08
2136,2024-09,2024-09
9659,2021-07,2022-11
3348,2020-02,2020-03
1929,2021-04,2021-04
7716,2021-09,2022-11
3783,2022-11,2023-07
7068,2025-03,2025-03
4828,2024-02,2024-02
1957,2022-06,2022-11
2960,2021-04,2023-12
1576,2020-12,2020-12
1324,2020-12,2024-04
7325,2023-08,2023-08
7336,2020-03,2020-03
4893,2021-04,2022-09
5096,2020-07,2022-08
8454,2020-04,2020-11
8441,2021-10,2021-10
4667,2023-10,2023-10
3856,2020-06,2022-10
5214,2020-08,2024-02
1343,2021-01,2021-01
3359,2022-05,2022-05
9871,2021-04,2021-05
3048,2022-10,2023-06
4409,2021-08,2021-08
7844,2020-03,2020-03
8272,2020-04,2020-04
6956,2020-07,2021-09
7535,2024-12,2025-01
4373,2020-01,2021-01
4128,2023-06,2023-06
6954,2020-07,2020-07
7688,2020-12,2020-12
4498,2021-02,2021-02
2780,2020-10,2023-05
5920,2020-02,2021-04
7752,2024-09,2024-09
6532,2021-10,2022-12
7296,2023-03,2024-01
3954,2020-03,2020-03
4382,2023-09,2023-09
3823,2021-06,2021-06
3553,2022-11,2022-11
4240,2020-03,2020-07
8677,2020-02,2020-02
3139,2022-01,2022-03
6180,2021-06,2021-06
9693,2020-09,2020-09
2590,2022-07,2023-09
1351,2021-03,2024-02
6431,2020-05,2023-02
6844,2021-11,2021-11
4489,2023-08,2023-08
6946,2020-06,2020-06
8317,2024-01,2024-01
3870,2023-08,2023-08
3618,2020-01,2024-06
3674,2020-05,2020-05
7712,2021-04,2021-04
8693,2022-04,2022-04
5086,2020-07,2020-07
3402,2022-12,2023-05
1645,2020-03,2025-02
8746,2022-10,2022-10
1326,2021-04,2024-12
8224,2024-01,2024-09
8329,2021-06,2024-12
6633,2021-11,2024-03
7061,2020-07,2021-07
5916,2021-02,2021-02
2818,2020-06,2020-06
4229,2022-04,2023-08
5789,2021-10,2021-10
6811,2021-08,2023-09
1261,2021-07,2021-07
7844,2020-03,2023-02
5140,2021-03,2023-03
9526,2022-05,2022-11
9021,2024-08,2024-08
1852,2020-11,2022-05
6023,2020-07,2021-03
6529,2020-05,2024-03
8505,2022-08,2023-10
1514,2023-12,2023-12
1174,2020-09,2022-06
5959,2021-11,2023-09
7226,2022-12,2022-12
5428,2021-07,2021-07
7009,2022-01,2022-01
7671,2020-12,2024-06
6672,2022-01,2022-01
4160,2024-09,2024-09
2364,2021-07,2021-07
2389,2024-11,2024-11
9336,2021-10,2023-11
3105,2020-11,2021-11
4980,2022-09,2022-09
2064,2024-02,2024-10
2431,2020-02,2020-02
1220,2023-08,2023-08
2153,2022-05,2023-07
8549,2022-02,2022-02
2733,2023-09,2023-09
3272,2020-03,2021-12
2329,2020-09,2021-06
2500,2021-01,2021-01
4818,2023-10,2023-10
2301,2021-11,2022-05
9672,2024-10,2024-10
9115,2020-01,2020-07
8687,2022-07,2022-07
2003,2021-02,2025-02
1103,2021-05,2021-05
5313,2020-10,2023-01
4102,2023-09,2023-09
2241,2024-08,2024-08
4730,2023-05,2023-05
5861,2023-10,2023-10
5676,2021-08,2022-05
6648,2021-10,2021-10
1114,2020-06,2022-10
5123,2022-11,2022-11
2059,2022-03,2022-03
6639,2023-01,2023-01
8046,2022-02,2022-02
8306,2021-02,2023-06
2445,2020-02,2020-02
2079,2023-02,2023-02
6227,2023-02,2023-07
8871,2020-11,2022-11
9013,2023-03,2025-03
4117,2020-05,2020-05
1699,2021-12,2022-09
8617,2022-09,2022-09
7606,2024-08,2024-10
8408,2023-11,2023-11
7317,2023-06,2023-06
3284,2021-05,2021-05
3447,2022-03,2024-12
8116,2020-09,2024-10
3830,2021-02,2024-08
4555,2020-02,2022-12
8737,2020-01,2020-10
4240,2020-03,2020-03
3593,2021-11,2022-09
5549,2020-04,2020-04
9177,2020-12,2023-04
8984,2021-10,2021-10
6789,2023-01,2025-03
6296,2021-12,2022-03
5740,2021-05,2021-05
9097,2022-11,2023-09
9036,2023-12,2023-12
3598,2022-12,2022-12
8028,2020-07,2020-07
3120,2021-04,2021-12
7117,2023-09,2023-09
7054,2020-05,2022-02
2034,2020-01,2020-02
7832,2021-02,2021-02
4824,2020-05,2023-12
8801,2023-05,2023-05
6582,2020-09,2020-10
4184,2023-07,2023-07
4750,2020-06,2020-09
4883,2023-10,2024-06
9005,2024-05,2024-05
6135,2021-03,2021-03
7293,2021-06,2021-06
6269,2020-09,2022-04
8580,2020-01,2020-01
5358,2020-11,2021-12
4165,2022-06,2022-06
3344,2021-03,2024-05
8761,2022-06,2024-01
1050,2023-03,2023-03
8906,2020-01,2020-01
6243,2021-01,2021-01
9786,2020-02,2022-08
4083,2021-04,2023-07
2972,2020-08,2020-08
4193,2021-08,2025-03
5627,2024-09,2024-09
7930,2023-04,2023-08
5885,2021-03,2021-03
5851,2021-11,2021-11
7904,2021-09,2022-10
3418,2022-07,2022-07
3571,2023-03,2023-03
2765,2020-12,2024-06
5521,2021-01,2021-08
8427,2022-09,2022-09
3105,2020-11,2023-12
3030,2020-08,2020-10
8816,2021-01,2024-02
7144,2020-07,2021-04
8114,2021-10,2024-02
3916,2022-04,2023-01
5635,2021-02,2022-10
1645,2020-03,2020-03
3160,2021-02,2022-04
3292,2020-08,2021-04
3676,2022-02,2023-07
2505,2022-12,2023-12
6540,2021-04,2021-04
2139,2021-02,2021-02
2018,2020-12,2020-12
7487,2020-06,2020-06
2465,2021-03,2023-01
3606,2021-02,2022-05
4725,2020-08,2020-08
1396,2021-08,2021-08
4694,2021-03,2021-08
4588,2022-04,2024-10
3255,2020-02,2020-09
7349,2025-01,2025-01
7484,2021-06,2023-03
9064,2020-06,2021-12
7798,2020-08,2020-08
4278,2023-08,2025-02
4760,2020-05,2024-03
6724,2023-11,2023-11
7031,2020-04,2020-04
7507,2022-02,2022-02
1120,2023-05,2023-05
5610,2021-09,2021-09
9370,2020-12,2021-04
5198,2020-07,2020-07
5265,2022-11,2024-03
5675,2022-12,2022-12
9385,2025-01,2025-01
4028,2021-08,2021-08
2748,2020-03,2024-03
4279,2020-08,2020-08
5892,2020-12,2024-08
4511,2020-01,2020-01
6913,2021-05,2021-12
4765,2022-10,2023-12
4552,2022-09,2024-06
1202,2020-01,2020-05
6471,2020-11,2020-11
7366,2020-09,2023-07
7402,2022-01,2022-01
9055,2020-08,2020-08
5675,2022-12,2025-01
5071,2025-04,2025-04
1004,2022-03,2022-03
1819,2020-04,2023-10
1000,2023-09,2024-06
3613,2025-02,2025-02
4527,2024-01,2024-01
7108,2021-10,2025-04
1366,2020-06,2024-02
2967,2020-05,2020-05
8486,2020-02,2020-02
2971,2021-07,2022-07
1497,2023-05,2024-03
3860,2021-05,2022-04
4847,2020-05,2024-03
5475,2022-04,2024-08
8859,2021-11,2021-11
3511,2024-02,2024-11
7183,2024-01,2024-01
8085,2022-04,2025-03
3867,2021-11,2022-06
1721,2024-10,2024-10
5613,2022-11,2022-11
5379,2020-08,2024-12
4081,2022-02,2024-09
1031,2021-11,2022-10
8132,2023-05,2025-03
9004,2020-04,2020-04
1774,2021-12,2021-12
7017,2020-09,2022-09
9922,2020-08,2024-05
7082,2020-03,2020-06
3387,2020-02,2020-02
6681,2020-07,2025-01
7582,2024-03,2024-03
5791,2020-01,2020-01
9102,2020-01,2024-04
6903,2021-12,2021-12
5148,2020-02,2022-08
6876,2020-06,2021-01
9834,2020-09,2022-06
1700,2020-03,2020-03
3376,2021-04,2021-04
3612,2020-06,2022-07
3285,2020-08,2023-10
7493,2021-01,2023-06
2833,2020-12,2020-12
1687,2023-10,2024-03
1066,2020-12,2020-12
3698,2023-05,2023-05
6486,2020-04,2024-02
7116,2022-03,2022-03
9570,2020-12,2023-02
4589,2020-03,2023-11
7684,2020-11,2021-07
4699,2021-06,2021-06
3551,2022-01,2022-01
1009,2021-09,2022-06
2766,2021-05,2021-05
6022,2021-12,2021-12
5962,2021-03,2024-07
2582,2023-07,2025-02
1385,2022-03,2022-03
2983,2020-06,2022-01
2168,2021-03,2021-03
2948,2025-01,2025-01
7602,2022-09,2022-09
5918,2022-02,2022-02
4415,2020-09,2020-09
8838,2020-03,2020-03
1686,2021-11,2024-09
9191,2021-04,2022-09
5190,2020-03,2023-07
9831,2022-01,2023-10
6751,2022-09,2022-09
9033,2021-09,2022-03
1633,2020-11,2021-10
8780,2022-03,2023-12
2359,2020-12,2021-08
2540,2021-05,2023-09
6527,2020-06,2020-06
